WKT	thematic	mkey	osmtype	osm_id	lat	lon	amenity	name	name:en	name:fr	operator	operator:type	private	address	addr:housenumber	addr:street	addr:city	building	building:levels	building:material	building:condition	building:status	note	layer	other_tags
"POINT (29.49238 0.52996)"	Education	amenity=university	n	"6477793530"	0.52996	29.49238	university	UNIVERSITE UCBC																	"""name""=>""UNIVERSITE UCBC"", ""amenity""=>""university"""
"POINT (26.235 -3.5083333)"	Education	amenity=school	n	"1232767027"	-3.508333	26.235	school	Ecole primaire (katumpi) Kauku																	"""name""=>""Ecole primaire (katumpi) Kauku"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (28.623112 -2.0573862)"	Education	amenity=school	n	"1238147185"	-2.057386	28.623112	school	Ecole primaire Mapema																	"""name""=>""Ecole primaire Mapema"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/16"""
"POINT (27.4538168 -11.5913289)"	Education	amenity=school	n	"3709665499"	-11.591329	27.453817	school	CS Le Seba																	"""name""=>""CS Le Seba"", ""amenity""=>""school"""
"MULTIPOLYGON (((18.9910014 -1.4581703,18.9912299 -1.4577016,18.9919206 -1.4580381,18.9916921 -1.4585068,18.9910014 -1.4581703)))"	Education	amenity=school	w	"591046027"	-1.458104	18.991461	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((29.325141 0.1696991,29.325196 0.1690178,29.3253314 0.1689119,29.3259486 0.1689293,29.3259242 0.1691694,29.326001 0.1692027,29.3260787 0.1692192,29.3262488 0.169275,29.3261695 0.1697952,29.3261522 0.169848,29.3260677 0.1699418,29.3258917 0.1700536,29.3257338 0.1698385,29.325141 0.1696991)))"	Education	amenity=school	w	"641957109"	0.169428	29.325697	school	Ecole secondaire Meso																	"""name""=>""Ecole secondaire Meso"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"POINT (15.4111809 -4.4314818)"	Education	amenity=school	n	"4784579820"	-4.431482	15.411181	school	Ecole Boyambi																	"""name""=>""Ecole Boyambi"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"", ""description""=>""primary school"""
"MULTIPOLYGON (((18.8193818 -5.0298734,18.8194332 -5.0298855,18.8194281 -5.0299066,18.8194725 -5.0299171,18.8194665 -5.0299421,18.8195178 -5.0299542,18.8195125 -5.0299766,18.819591 -5.0299951,18.8195949 -5.0299787,18.8196724 -5.0299971,18.8196763 -5.0299808,18.8197585 -5.0300003,18.8197623 -5.029984,18.8198642 -5.0300081,18.8198437 -5.0300939,18.819753 -5.0300724,18.8197481 -5.0300932,18.8196698 -5.0300747,18.8196657 -5.0300922,18.8195912 -5.0300746,18.8195871 -5.0300921,18.8194904 -5.0300692,18.8194952 -5.0300492,18.8194393 -5.030036,18.8194458 -5.0300087,18.8193924 -5.0299961,18.8193983 -5.0299718,18.8193605 -5.0299628,18.8193818 -5.0298734)))"	Education	amenity=college	w	"477380063"	-5.030008	18.819596	college	"Institut supérieur pédagogique (ISP/Kikwit), Nouveau site"																	"""name""=>""Institut supérieur pédagogique (ISP/Kikwit), Nouveau site"", ""amenity""=>""college"""
"MULTIPOLYGON (((17.4609893 -3.6740063,17.4613788 -3.6734028,17.4620758 -3.6738515,17.4616653 -3.6744349,17.4609893 -3.6740063)))"	Education	amenity=school	w	"327414537"	-3.673921	17.461529	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((15.3549731 -4.4024212,15.3549191 -4.402427,15.3549035 -4.4022834,15.3549485 -4.4022785,15.3549578 -4.4023646,15.3550014 -4.4023599,15.3550041 -4.4023853,15.3549696 -4.402389,15.3549731 -4.4024212)))"	Education	amenity=school	w	"596510627"	-4.402357	15.354946	school	Ecole Bomoko								Avenue De la Paix	Kinshasa	yes	"1"	brick	average				"""name""=>""Ecole Bomoko"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Avenue De la Paix"", ""building:levels""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""average"""
"POINT (29.0874744 -4.1146205)"	Education	amenity=school	n	"5115906485"	-4.114621	29.087474	school																		"""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Kibonjwa"""
"POINT (28.5958694 -2.0730111)"	Education	amenity=school	n	"1238147192"	-2.073011	28.595869	school	Ecole primaire Diangenda																	"""name""=>""Ecole primaire Diangenda"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/19"""
"MULTIPOLYGON (((27.441368 -2.3165766,27.4415796 -2.3171999,27.4421756 -2.3171442,27.4421059 -2.316891,27.4418915 -2.3164514,27.4415239 -2.3164653,27.441368 -2.3165766)))"	Education	amenity=school	w	"198640636"	-2.316837	27.441768	school																		"""amenity""=>""school"""
"POINT (15.4099478 -4.424292)"	Education	amenity=school	n	"4798271420"	-4.424292	15.409948	school	Orphelinat Mahanaim																	"""name""=>""Orphelinat Mahanaim"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
"POINT (29.37566 0.11946)"	Education	amenity=school	n	"6522262505"	0.11946	29.37566	school	Ecole Primaire Butungera																	"""name""=>""Ecole Primaire Butungera"", ""amenity""=>""school"", ""school:FR""=>""primaire"""
"POINT (27.6465824 2.457882)"	Education	amenity=school	n	"5211063460"	2.457882	27.646582	school	Mayalibo École Sécondaire			CECCA16														"""name""=>""Mayalibo École Sécondaire"", ""amenity""=>""school"", ""operator""=>""CECCA16"""
"POINT (27.4626707 -11.6735377)"	Education	amenity=school	n	"3914287337"	-11.673538	27.462671	school	EP Zamiri																	"""name""=>""EP Zamiri"", ""fixme""=>""Check exact location"", ""amenity""=>""school"""
"POINT (28.9327778 -2.3623889)"	Education	amenity=school	n	"1238148158"	-2.362389	28.932778	school	Ecole primaire Nyamukandagwe																	"""name""=>""Ecole primaire Nyamukandagwe"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/21"""
"POINT (28.5749679 3.5995384)"	Education	amenity=school	n	"1154230417"	3.599538	28.574968	school	Collège Wando																	"""name""=>""Collège Wando"", ""amenity""=>""school"""
"POINT (27.4450034 -11.6371464)"	Education	amenity=school	n	"3709584349"	-11.637146	27.445003	school	Cs Malela																	"""name""=>""Cs Malela"", ""fixme""=>""it could be school or health center"", ""amenity""=>""school"""
"POINT (28.685075 -2.8021417)"	Education	amenity=school	n	"1235017777"	-2.802142	28.685075	school	Ecole primaire Karhendezi																	"""name""=>""Ecole primaire Karhendezi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/01"""
"POINT (29.46672 0.49381)"	Education	amenity=university	n	"6445435099"	0.49381	29.46672	university	"""UNIVRRISTE UOS"""																	"""name""=>""\""UNIVRRISTE UOS\"""", ""amenity""=>""university"", ""LATITUDE""=>""0.49381"", ""LONGITUDE""=>""29.46672"", ""university""=>""\""UNIVERSITE\"""""
"POINT (28.9103333 -3.2481944)"	Education	amenity=school	n	"1237088122"	-3.248194	28.910333	school	Ecole primaire Mushojo																	"""name""=>""Ecole primaire Mushojo"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"MULTIPOLYGON (((29.3915869 0.027201,29.3915673 0.0271956,29.3915203 0.0273666,29.3916395 0.0273993,29.3916865 0.0272283,29.3916634 0.027222,29.3916752 0.0271788,29.3915988 0.0271578,29.3915869 0.027201)))"	Education	amenity=school	w	"647552188"	0.027279	29.391608	school	Ecole primaire Kalengehya										yes							"""name""=>""Ecole primaire Kalengehya"", ""source""=>""GPS"", ""amenity""=>""school"", ""building""=>""yes"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"POINT (18.2796541 0.0259814)"	Education	amenity=school	n	"5731453787"	0.025981	18.279654	school	EP Aircongo				religious													"""name""=>""EP Aircongo"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"POINT (27.5482831 -11.668996)"	Education	amenity=school	n	"3672009051"	-11.668996	27.548283	school	Ecole Lola																	"""name""=>""Ecole Lola"", ""amenity""=>""school"""
"POINT (28.9896667 -3.1011944)"	Education	amenity=school	n	"1237088197"	-3.101194	28.989667	school	Ecole primaire Mugule																	"""name""=>""Ecole primaire Mugule"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (27.8220342 -3.3604089)"	Education	amenity=school	n	"1235017817"	-3.360409	27.822034	school	Ecole primaire Nyakatulo																	"""name""=>""Ecole primaire Nyakatulo"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/16"""
"POINT (22.7918889 -5.7980556)"	Education	amenity=school	n	"1225769362"	-5.798056	22.791889	school	Ecole primaire Lubudi																	"""name""=>""Ecole primaire Lubudi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"MULTIPOLYGON (((15.3852001 -4.4173787,15.3851817 -4.417379,15.3851793 -4.4172165,15.3852376 -4.4172156,15.3852395 -4.4173469,15.3852407 -4.4173469,15.3852416 -4.4174123,15.3852006 -4.417413,15.3852001 -4.4173787)))"	Education	amenity=school	w	"701369926"	-4.417313	15.385211	school	Ecole Ecam								Avenue Batshikama	Kinshasa	school		brick	average				"""name""=>""Ecole Ecam"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Avenue Batshikama"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""building:min_level""=>""1"""
"MULTIPOLYGON (((25.1894202 0.5196157,25.1895335 0.5186907,25.1896144 0.5186017,25.1897358 0.5185585,25.1914511 0.5187635,25.1912893 0.5198477,25.1894202 0.5196157)))"	Education	amenity=school	w	"196183776"	0.519199	25.190444	school	College Maele																	"""name""=>""College Maele"", ""amenity""=>""school"""
"POINT (15.3521079 -4.3970314)"	Education	amenity=school	n	"6581608784"	-4.397031	15.352108	school	Beka							"76"	Lokele 2	Kinshasa	school	"2"	concrete	good				"""name""=>""Beka"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Lokele 2"", ""building:levels""=>""2"", ""addr:housenumber""=>""76"", ""building:material""=>""concrete"", ""building:condition""=>""good"", ""is_in:admin_level7""=>""Matete"""
"MULTIPOLYGON (((15.3408395 -4.4166349,15.3409508 -4.4165319,15.3410027 -4.4165877,15.3408914 -4.4166907,15.3408395 -4.4166349)))"	Education	amenity=school	w	"599826761"	-4.416611	15.340921	school	Institut des sciences et techniques industrielles de Kisenso (ISTIK)							"44"	avenue Mampasi	Kinshasa	yes	"1"	brick	average				"""name""=>""Institut des sciences et techniques industrielles de Kisenso (ISTIK)"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""avenue Mampasi"", ""building:levels""=>""1"", ""addr:housenumber""=>""44"", ""building:material""=>""brick"", ""building:condition""=>""average"""
"POINT (28.7303194 -1.8406139)"	Education	amenity=school	n	"1238148200"	-1.840614	28.730319	school	Ecole secondaire Inst Kyugama																	"""name""=>""Ecole secondaire Inst Kyugama"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/10"""
"POINT (14.9947222 -5.1910278)"	Education	amenity=school	n	"1234966523"	-5.191028	14.994722	school	Ecole primaire Nsumba																	"""name""=>""Ecole primaire Nsumba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (27.4791508 -11.7000145)"	Education	amenity=school	n	"1197334711"	-11.700015	27.479151	school	Ecole primaire Vangu II																	"""name""=>""Ecole primaire Vangu II"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (18.1799767 -0.6253243)"	Education	amenity=school	n	"5811120440"	-0.625324	18.179977	school	EP Moongo Ibongo				religious													"""name""=>""EP Moongo Ibongo"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Lac Ntomba"""
"MULTIPOLYGON (((15.2937471 -4.3213293,15.2937369 -4.3212029,15.2933324 -4.3212355,15.2933426 -4.3213619,15.2937471 -4.3213293)))"	Education	amenity=university	w	"105847843"	-4.321282	15.29354	university	SALLE DE REUNION ET PEINTURE										yes							"""name""=>""SALLE DE REUNION ET PEINTURE"", ""amenity""=>""university"", ""building""=>""yes"""
"POINT (15.4217 -4.425962)"	Education	amenity=school	n	"4793500912"	-4.425962	15.4217	school	Lycee Mere Marie En Peine																	"""name""=>""Lycee Mere Marie En Peine"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"", ""description""=>""secondary school"""
"POINT (29.2965257 0.1617959)"	Education	amenity=school	n	"1207686963"	0.161796	29.296526	school	Ecole primaire et secondaire Mihake																	"""name""=>""Ecole primaire et secondaire Mihake"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"MULTIPOLYGON (((27.0045614 1.6609255,27.0049824 1.6613755,27.0051741 1.6613921,27.0058118 1.6612921,27.0054117 1.6597089,27.0043071 1.6599172,27.0045614 1.6609255)))"	Education	amenity=school	w	"614128534"	1.66055	27.005085	school	Ecole & Institut Banadili																	"""name""=>""Ecole & Institut Banadili"", ""amenity""=>""school"""
"POINT (15.3796469 -4.378641)"	Education	amenity=school	n	"6583975621"	-4.378641	15.379647	school	Collège Notre Dame de la Sagesse							"54"	Nzazi	kinshasa	yes	"2"	brick	average				"""name""=>""Collège Notre Dame de la Sagesse"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""kinshasa"", ""addr:street""=>""Nzazi"", ""building:levels""=>""2"", ""addr:housenumber""=>""54"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""masina"", ""is_in:admin_level8""=>""television"""
"MULTIPOLYGON (((18.7790067 -2.9362283,18.7787143 -2.9360354,18.7785749 -2.9361158,18.77854 -2.9362203,18.7785775 -2.9363783,18.7786312 -2.9364694,18.7788082 -2.9365712,18.7790067 -2.9362283)))"	Education	amenity=school	w	"375322720"	-2.936292	18.778757	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((29.1925288 -5.9277824,29.1924353 -5.9273439,29.1916792 -5.9275033,29.1917726 -5.9279419,29.1925288 -5.9277824)))"	Education	amenity=school	w	"239624719"	-5.927643	29.192104	school	Ecole Primaire Bakita II																	"""name""=>""Ecole Primaire Bakita II"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (15.3550887 -4.4288026)"	Education	amenity=school	n	"6293491366"	-4.428803	15.355089	school	Ecole Saint Robert								Rue Mahako	Kinshasa	yes	"1"	brick					"""name""=>""Ecole Saint Robert"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Rue Mahako"", ""building:levels""=>""1"", ""building:material""=>""brick"", ""is_in:admin_level7""=>""Kisenso"", ""is_in:admin_level8""=>""Kabila"""
"MULTIPOLYGON (((15.3819225 -4.4182572,15.3819719 -4.4182675,15.3819501 -4.418371,15.3819006 -4.4183606,15.3819225 -4.4182572)))"	Education	amenity=school	w	"701274212"	-4.418314	15.381936	school	Complexe Scolaire Dialu							"100"	Mbeno	Kinshasa	school	"2"	brick	average				"""name""=>""Complexe Scolaire Dialu"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Mbeno"", ""building:levels""=>""2"", ""addr:housenumber""=>""100"", ""building:material""=>""brick"", ""building:condition""=>""average"""
